Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,Yes,Non-Travel,771,Software,16,2,Medical,1,143,4,Female,153,1,1,Sales Executive,1,Single,29102,465632,0,Y,No,30,1,4,80,4,39,6,2,5,1,3,5
44,Yes,Travel_Rarely,960,Research & Development,44,4,Technical Degree,1,144,3,Male,128,4,3,Research Scientist,2,Single,5535,11070,4,Y,No,39,3,1,80,4,23,1,3,15,2,15,2
37,Yes,Travel_Rarely,1299,Sales,44,1,Technical Degree,1,145,2,Male,144,1,4,Research Scientist,1,Married,47671,476710,6,Y,Yes,14,2,2,80,2,1,6,2,1,1,1,1
51,Yes,Travel_Rarely,582,Support,18,3,Human Resources,1,146,1,Male,137,4,4,Sales Executive,1,Divorced,40759,244554,6,Y,Yes,0,3,1,80,4,36,5,3,7,7,3,3
18,No,Travel_Frequently,420,Software,31,2,Other,1,147,4,Male,157,4,1,Sales Executive,4,Single,45378,1315962,2,Y,No,31,3,2,80,2,25,4,3,13,3,1,2
53,Yes,Travel_Rarely,283,Support,10,5,Technical Degree,1,148,3,Female,179,3,5,Manager,2,Married,38493,230958,4,Y,Yes,41,1,3,80,3,5,4,4,1,1,1,1
55,No,Non-Travel,1350,Hardware,13,1,Marketing,1,149,3,Female,80,2,1,Laboratory Technician,1,Divorced,3122,71806,8,Y,No,13,1,2,80,2,20,6,4,15,1,14,13
23,No,Travel_Frequently,173,Research & Development,20,5,Other,1,150,1,Male,180,4,1,Sales Representative,4,Married,4275,123975,2,Y,Yes,35,1,4,80,1,30,4,4,14,9,11,9
55,Yes,Travel_Rarely,604,Support,34,5,Technical Degree,1,151,1,Male,143,2,3,Human Resources,3,Single,13084,170092,0,Y,No,20,2,2,80,2,12,5,4,7,7,3,6
60,No,Travel_Frequently,519,Software,30,5,Medical,1,152,2,Female,171,2,4,Laboratory Technician,1,Single,22562,45124,7,Y,Yes,9,2,3,80,2,36,2,3,19,4,13,6
26,No,Travel_Frequently,1250,Support,46,2,Other,1,153,3,Female,106,2,3,Sales Executive,3,Married,19133,76532,5,Y,Yes,9,1,3,80,4,28,6,3,1,1,1,1
19,No,Travel_Rarely,162,Support,46,1,Life Sciences,1,154,3,Female,128,4,3,Manufacturing Director,2,Married,6808,13616,1,Y,Yes,1,1,3,80,4,32,4,2,27,22,12,27
21,Yes,Non-Travel,977,Hardware,33,2,Marketing,1,155,2,Male,31,3,1,Manager,1,Married,1175,34075,7,Y,Yes,21,4,4,80,1,30,4,3,7,4,6,1
38,No,Travel_Frequently,750,Human Resources,4,1,Technical Degree,1,156,3,Female,94,1,5,Research Scientist,2,Divorced,9886,148290,3,Y,No,5,1,4,80,1,36,1,1,3,3,2,3
24,No,Travel_Rarely,1336,Software,21,1,Other,1,157,2,Female,68,1,2,Research Director,1,Divorced,14388,431640,8,Y,No,3,3,1,80,1,5,1,1,2,2,2,2
50,No,Travel_Frequently,1360,Hardware,49,3,Life Sciences,1,158,1,Male,161,2,4,Research Scientist,2,Married,24552,220968,1,Y,No,6,2,3,80,4,24,4,1,2,2,1,2
26,Yes,Travel_Frequently,805,Hardware,10,4,Other,1,159,1,Female,156,2,2,Research Director,4,Single,6778,183006,7,Y,No,37,3,2,80,4,24,3,2,17,4,10,4
57,Yes,Non-Travel,597,Human Resources,4,2,Medical,1,160,3,Female,45,1,3,Manufacturing Director,4,Single,16136,209768,2,Y,No,34,2,3,80,3,39,4,2,22,5,3,8
18,No,Non-Travel,542,Software,13,4,Other,1,161,2,Female,52,2,3,Human Resources,3,Single,50983,509830,1,Y,No,12,3,3,80,1,10,6,2,1,1,1,1
22,No,Travel_Frequently,1251,Software,16,3,Marketing,1,162,4,Male,116,3,3,Manufacturing Director,2,Married,42147,126441,0,Y,Yes,44,4,4,80,3,8,5,2,1,1,1,1
25,Yes,Travel_Rarely,172,Research & Development,11,1,Medical,1,163,4,Male,161,2,2,Manager,4,Married,38790,1086120,6,Y,Yes,28,1,3,80,1,27,4,3,25,8,2,10
28,No,Non-Travel,284,Support,44,4,Life Sciences,1,164,1,Female,148,1,1,Laboratory Technician,2,Divorced,25978,623472,0,Y,Yes,42,3,3,80,3,13,6,4,12,1,7,5
60,No,Travel_Rarely,577,Software,41,1,Other,1,165,1,Male,73,4,2,Research Scientist,4,Married,49264,886752,6,Y,No,21,2,3,80,1,15,5,2,6,2,2,2
51,Yes,Travel_Frequently,540,Sales,17,4,Technical Degree,1,166,4,Male,102,3,5,Research Director,2,Single,14401,244817,0,Y,No,41,2,4,80,2,31,1,4,24,19,24,20
32,Yes,Travel_Rarely,132,Software,43,3,Medical,1,167,3,Female,161,3,1,Sales Executive,4,Divorced,13967,83802,2,Y,Yes,38,2,2,80,4,16,4,3,2,1,2,2
20,No,Travel_Frequently,1054,Support,19,1,Marketing,1,168,3,Female,161,2,4,Research Director,4,Married,11039,66234,1,Y,Yes,19,2,2,80,4,19,4,2,5,5,5,4
45,Yes,Non-Travel,652,Software,19,3,Life Sciences,1,169,4,Male,146,4,3,Research Scientist,3,Divorced,15171,45513,4,Y,Yes,49,4,1,80,4,28,1,2,10,5,4,8
51,No,Travel_Rarely,236,Software,19,4,Life Sciences,1,170,4,Female,136,2,2,Sales Executive,1,Single,40503,202515,3,Y,No,19,4,3,80,4,29,5,4,17,16,2,1
38,Yes,Travel_Rarely,408,Research & Development,38,2,Other,1,171,3,Female,68,1,5,Sales Executive,2,Single,15523,434644,3,Y,No,45,3,2,80,2,14,3,3,12,6,3,5
29,No,Travel_Frequently,331,Software,45,2,Medical,1,172,2,Female,161,4,1,Manager,1,Divorced,10378,72646,7,Y,Yes,16,2,1,80,3,11,5,2,1,1,1,1
47,No,Non-Travel,956,Sales,28,4,Technical Degree,1,173,4,Male,58,1,4,Sales Representative,2,Married,30087,631827,0,Y,Yes,26,3,4,80,4,22,3,2,17,5,12,11
24,No,Travel_Rarely,499,Human Resources,17,3,Medical,1,174,4,Male,160,3,1,Research Director,2,Married,50750,862750,7,Y,Yes,20,2,1,80,4,34,6,2,29,15,12,9
35,No,Travel_Frequently,251,Human Resources,21,2,Medical,1,175,3,Female,152,4,4,Laboratory Technician,3,Divorced,14217,28434,5,Y,Yes,18,1,4,80,2,12,1,4,11,7,4,1
57,Yes,Travel_Rarely,1245,Research & Development,19,1,Marketing,1,176,1,Female,69,1,3,Sales Executive,1,Married,23456,609856,4,Y,No,26,1,3,80,1,15,5,3,14,13,10,9
24,No,Non-Travel,889,Research & Development,43,2,Human Resources,1,177,2,Male,42,3,1,Human Resources,1,Single,3176,44464,0,Y,Yes,31,3,2,80,3,39,3,4,24,11,9,2
18,No,Travel_Rarely,1228,Hardware,23,1,Marketing,1,178,3,Male,106,3,5,Developer,3,Single,5758,97886,7,Y,Yes,41,2,2,80,2,32,1,4,29,12,24,2
37,Yes,Non-Travel,1042,Research & Development,6,3,Medical,1,179,4,Female,110,4,3,Sales Executive,2,Married,1955,13685,3,Y,Yes,38,3,4,80,2,15,3,4,15,10,12,2
30,Yes,Travel_Frequently,1485,Research & Development,45,1,Life Sciences,1,180,4,Female,75,3,1,Developer,1,Married,15602,46806,1,Y,Yes,29,3,1,80,4,30,3,1,16,11,12,12
42,No,Non-Travel,436,Software,28,3,Technical Degree,1,181,2,Female,118,2,4,Human Resources,4,Single,36229,36229,4,Y,No,48,3,4,80,1,24,5,3,13,6,5,7
50,Yes,Travel_Rarely,196,Research & Development,16,3,Marketing,1,182,4,Male,165,4,2,Sales Representative,1,Divorced,8184,98208,0,Y,Yes,35,2,1,80,4,35,4,4,30,2,14,10
41,No,Travel_Frequently,841,Software,39,2,Technical Degree,1,183,4,Female,60,4,2,Sales Representative,3,Married,37875,151500,2,Y,No,34,2,4,80,4,16,1,4,16,12,15,5
30,Yes,Travel_Rarely,724,Support,11,3,Human Resources,1,184,1,Male,81,3,1,Sales Representative,4,Divorced,35982,1043478,1,Y,Yes,45,4,4,80,4,21,1,1,8,2,8,5
42,Yes,Travel_Rarely,499,Sales,42,3,Life Sciences,1,185,3,Male,169,2,1,Research Scientist,2,Divorced,1008,23184,1,Y,Yes,25,2,1,80,4,19,1,3,6,4,4,2
39,Yes,Travel_Rarely,1355,Support,8,3,Technical Degree,1,186,3,Female,86,3,2,Human Resources,1,Married,26948,350324,2,Y,Yes,21,3,1,80,1,39,3,1,7,7,6,7
30,No,Non-Travel,494,Research & Development,9,4,Life Sciences,1,187,1,Male,30,4,3,Developer,3,Single,6949,173725,4,Y,Yes,26,4,3,80,4,27,4,4,10,10,8,10
20,Yes,Travel_Rarely,1383,Support,38,1,Medical,1,188,1,Female,37,3,3,Sales Representative,2,Single,48069,769104,1,Y,No,2,4,1,80,1,10,3,1,6,5,5,5
46,No,Travel_Rarely,769,Human Resources,3,1,Marketing,1,189,3,Female,51,3,4,Laboratory Technician,1,Married,29090,378170,7,Y,Yes,9,4,4,80,4,24,6,4,14,7,3,4
57,Yes,Travel_Rarely,1060,Software,23,3,Life Sciences,1,190,4,Female,45,4,4,Research Scientist,4,Single,33946,746812,8,Y,Yes,12,3,1,80,2,33,4,1,2,1,2,2
36,No,Travel_Rarely,285,Support,28,4,Technical Degree,1,191,1,Female,185,3,3,Sales Representative,1,Divorced,41069,739242,4,Y,No,33,1,2,80,1,32,6,4,25,3,3,13
52,No,Travel_Rarely,1342,Human Resources,40,1,Other,1,192,1,Male,157,1,4,Research Scientist,4,Divorced,22613,384421,3,Y,No,19,3,4,80,4,3,6,2,1,1,1,1
30,No,Non-Travel,760,Sales,26,4,Other,1,193,4,Female,100,2,1,Healthcare Representative,4,Single,14209,56836,0,Y,Yes,30,4,4,80,3,14,1,1,12,2,3,1
24,Yes,Non-Travel,1272,Support,33,4,Marketing,1,194,2,Female,195,4,4,Research Director,1,Divorced,3270,29430,6,Y,No,46,3,2,80,1,21,3,4,10,8,8,1
38,Yes,Travel_Frequently,1142,Hardware,10,3,Life Sciences,1,195,4,Male,62,2,2,Sales Executive,1,Single,2648,68848,4,Y,Yes,0,3,1,80,3,36,2,2,31,16,8,11
57,Yes,Travel_Frequently,1012,Research & Development,41,3,Marketing,1,196,1,Male,142,4,3,Sales Executive,1,Single,43107,1206996,2,Y,Yes,46,4,2,80,3,19,5,1,11,3,3,4
22,Yes,Travel_Rarely,1185,Sales,7,1,Human Resources,1,197,4,Male,127,4,5,Healthcare Representative,4,Married,27103,243927,4,Y,No,4,1,4,80,1,11,3,4,11,7,6,1
60,Yes,Non-Travel,690,Support,16,2,Life Sciences,1,198,2,Male,85,2,2,Sales Executive,4,Married,22931,229310,7,Y,Yes,39,2,2,80,1,7,6,3,7,6,4,7
47,No,Non-Travel,581,Software,29,3,Other,1,199,2,Male,78,4,1,Laboratory Technician,2,Divorced,30708,491328,3,Y,No,25,1,1,80,2,4,2,2,3,1,2,3
35,No,Travel_Rarely,946,Support,12,1,Medical,1,200,4,Female,165,2,2,Developer,2,Married,23757,522654,5,Y,No,22,1,4,80,2,40,3,2,16,14,15,1
42,Yes,Travel_Frequently,1486,Research & Development,36,5,Life Sciences,1,201,1,Male,182,3,1,Sales Representative,4,Single,42853,128559,5,Y,No,1,1,2,80,1,9,1,3,3,2,3,3
40,Yes,Travel_Rarely,251,Human Resources,15,1,Life Sciences,1,202,4,Male,177,2,4,Healthcare Representative,2,Single,19073,381460,2,Y,No,47,2,4,80,4,38,1,2,13,9,12,9
27,No,Travel_Rarely,222,Software,22,5,Marketing,1,203,4,Male,166,3,4,Research Scientist,2,Married,49477,346339,3,Y,No,8,2,3,80,2,2,1,2,1,1,1,1
33,Yes,Travel_Frequently,1207,Support,19,1,Technical Degree,1,204,1,Male,180,3,1,Human Resources,3,Divorced,39950,519350,3,Y,No,40,1,4,80,3,23,1,1,15,7,11,11
47,Yes,Travel_Frequently,505,Sales,10,3,Medical,1,205,1,Male,150,4,1,Laboratory Technician,2,Married,30732,61464,5,Y,Yes,19,3,3,80,2,21,6,1,15,5,13,11
48,No,Non-Travel,562,Sales,20,5,Technical Degree,1,206,2,Male,153,1,1,Manufacturing Director,4,Divorced,42694,853880,7,Y,No,37,2,1,80,4,12,6,3,10,6,4,1
41,Yes,Travel_Frequently,1033,Hardware,20,1,Technical Degree,1,207,4,Male,172,2,4,Human Resources,1,Married,39482,513266,7,Y,Yes,8,4,1,80,1,39,3,4,6,3,6,3
58,No,Travel_Frequently,1081,Human Resources,26,5,Medical,1,208,2,Female,137,2,3,Research Director,4,Married,21224,63672,3,Y,Yes,31,4,3,80,3,24,2,4,17,15,10,9
22,No,Travel_Frequently,323,Support,16,2,Life Sciences,1,209,1,Female,82,4,3,Sales Executive,1,Married,6545,189805,3,Y,No,26,2,4,80,2,25,1,3,15,15,6,2
37,Yes,Travel_Rarely,1093,Sales,3,4,Life Sciences,1,210,3,Male,175,4,5,Research Director,3,Married,18864,169776,0,Y,Yes,28,3,3,80,2,17,3,2,6,4,6,3
20,Yes,Travel_Rarely,334,Software,29,1,Marketing,1,211,1,Female,113,1,5,Developer,3,Single,21142,634260,3,Y,No,17,4,4,80,3,31,4,2,20,1,4,17
34,Yes,Non-Travel,547,Research & Development,19,3,Technical Degree,1,212,3,Male,60,1,2,Research Scientist,3,Divorced,6736,80832,8,Y,No,2,2,3,80,2,33,1,1,2,1,2,1
33,Yes,Travel_Frequently,630,Software,24,2,Human Resources,1,213,1,Female,54,2,3,Manufacturing Director,1,Married,47472,1186800,4,Y,No,11,3,4,80,1,34,3,2,2,1,2,2
51,No,Travel_Frequently,1120,Human Resources,27,3,Human Resources,1,214,1,Male,133,3,1,Research Scientist,4,Married,8445,84450,4,Y,No,38,3,3,80,4,2,5,3,1,1,1,1
25,Yes,Travel_Frequently,354,Human Resources,36,2,Human Resources,1,215,2,Female,152,1,4,Manager,2,Single,50862,1220688,0,Y,Yes,42,4,4,80,1,22,4,1,2,1,1,2
38,Yes,Travel_Frequently,688,Support,40,3,Other,1,216,3,Female,179,3,5,Human Resources,2,Married,13232,105856,4,Y,No,0,2,1,80,4,1,5,4,1,1,1,1
37,Yes,Non-Travel,455,Support,39,4,Marketing,1,217,1,Female,66,4,4,Developer,1,Single,19419,252447,7,Y,Yes,1,2,3,80,3,17,6,1,7,4,5,5
35,Yes,Non-Travel,1013,Human Resources,3,1,Marketing,1,218,2,Female,134,1,2,Sales Executive,3,Married,32306,904568,2,Y,No,44,1,4,80,4,14,5,2,7,6,4,6
29,No,Non-Travel,332,Human Resources,14,4,Other,1,219,2,Male,83,1,2,Sales Representative,3,Married,29630,859270,6,Y,No,0,3,1,80,3,4,1,2,2,2,2,1
21,Yes,Non-Travel,259,Human Resources,33,4,Technical Degree,1,220,2,Male,67,3,2,Research Scientist,3,Divorced,15513,46539,7,Y,Yes,19,4,3,80,1,6,4,3,4,3,3,2
47,Yes,Travel_Rarely,247,Sales,25,1,Technical Degree,1,221,1,Female,160,2,2,Manager,3,Married,16850,370700,2,Y,No,33,1,3,80,4,35,4,2,1,1,1,1
34,No,Travel_Rarely,1080,Hardware,25,5,Medical,1,222,2,Female,178,3,2,Sales Representative,4,Single,8049,128784,8,Y,Yes,9,3,4,80,1,9,2,2,1,1,1,1
30,Yes,Travel_Rarely,169,Hardware,50,3,Technical Degree,1,223,2,Female,72,4,5,Manager,1,Single,24103,457957,3,Y,Yes,27,4,2,80,1,40,5,1,20,19,16,4
60,No,Travel_Frequently,1004,Sales,3,4,Marketing,1,224,2,Male,50,4,5,Research Scientist,3,Single,39406,354654,8,Y,No,40,4,1,80,3,29,6,3,11,6,10,11
43,No,Non-Travel,1499,Hardware,31,2,Medical,1,225,1,Female,61,1,4,Manufacturing Director,2,Married,15143,408861,1,Y,Yes,2,1,3,80,3,17,4,2,6,4,3,6
22,Yes,Non-Travel,753,Human Resources,3,5,Medical,1,226,3,Male,51,3,5,Sales Executive,3,Married,49219,1033599,1,Y,No,19,3,1,80,4,32,2,2,27,24,12,27
33,No,Travel_Frequently,233,Research & Development,32,5,Other,1,227,4,Female,64,3,5,Healthcare Representative,2,Divorced,50210,100420,7,Y,Yes,3,3,2,80,3,29,2,3,28,2,3,3
22,No,Non-Travel,717,Sales,33,5,Life Sciences,1,228,4,Male,95,3,2,Laboratory Technician,4,Single,17231,465237,1,Y,Yes,17,2,3,80,3,18,3,2,1,1,1,1
33,Yes,Non-Travel,1128,Research & Development,35,3,Other,1,229,2,Male,66,1,1,Human Resources,4,Single,35423,425076,2,Y,No,5,4,1,80,4,37,1,1,37,15,12,36
44,No,Travel_Rarely,932,Support,20,4,Medical,1,230,3,Female,112,3,2,Research Scientist,1,Divorced,27030,513570,2,Y,Yes,28,1,3,80,3,4,2,3,1,1,1,1
46,No,Travel_Rarely,110,Sales,44,2,Human Resources,1,231,1,Female,92,4,5,Research Director,1,Single,19238,442474,8,Y,Yes,27,4,2,80,2,1,3,3,1,1,1,1
50,No,Travel_Rarely,664,Human Resources,25,2,Life Sciences,1,232,4,Male,100,4,4,Developer,4,Married,5774,69288,8,Y,No,39,3,2,80,2,40,1,4,6,5,3,1
32,No,Travel_Rarely,203,Human Resources,49,1,Marketing,1,233,3,Female,84,1,1,Laboratory Technician,1,Divorced,21915,175320,4,Y,Yes,13,4,4,80,3,31,2,3,17,2,7,5
59,Yes,Travel_Frequently,1074,Hardware,47,4,Technical Degree,1,234,2,Female,69,1,5,Sales Executive,4,Single,44579,757843,1,Y,Yes,26,1,1,80,3,4,5,4,4,3,2,4
45,Yes,Travel_Frequently,512,Hardware,35,1,Other,1,235,1,Male,113,4,2,Human Resources,3,Divorced,46431,46431,2,Y,No,23,4,1,80,2,27,2,3,5,4,4,1
29,Yes,Travel_Frequently,743,Sales,39,2,Marketing,1,236,3,Female,70,4,4,Manufacturing Director,1,Divorced,16750,16750,8,Y,No,40,3,2,80,4,10,3,3,10,4,2,5
50,Yes,Travel_Frequently,427,Hardware,38,4,Technical Degree,1,237,3,Male,98,3,2,Manufacturing Director,1,Married,31780,667380,6,Y,Yes,44,4,3,80,1,15,6,1,2,2,2,2
19,Yes,Non-Travel,836,Human Resources,15,5,Other,1,238,3,Female,199,4,2,Manufacturing Director,3,Single,23566,471320,1,Y,Yes,8,3,1,80,4,36,5,3,15,8,5,9
39,No,Travel_Frequently,1321,Sales,35,5,Medical,1,239,1,Male,58,3,2,Laboratory Technician,2,Single,22082,397476,8,Y,Yes,42,3,3,80,1,12,6,3,2,2,1,1
55,No,Travel_Rarely,601,Hardware,6,3,Human Resources,1,240,1,Female,154,3,2,Sales Executive,4,Married,9775,48875,0,Y,Yes,39,2,4,80,1,19,2,1,18,7,14,4
57,Yes,Travel_Frequently,956,Research & Development,50,5,Marketing,1,241,4,Female,151,4,1,Manufacturing Director,1,Married,37464,74928,1,Y,No,2,2,2,80,3,22,2,3,7,1,5,3
41,No,Non-Travel,661,Hardware,13,4,Medical,1,242,2,Female,41,4,5,Healthcare Representative,4,Married,3516,101964,6,Y,Yes,11,3,2,80,4,9,3,1,1,1,1,1
47,No,Non-Travel,1403,Software,48,1,Marketing,1,243,1,Male,97,4,5,Manager,3,Married,45126,992772,6,Y,No,34,4,1,80,4,28,3,1,9,2,3,3
53,Yes,Travel_Rarely,1103,Human Resources,47,5,Human Resources,1,244,2,Female,42,4,5,Healthcare Representative,1,Married,47834,1387186,1,Y,No,23,3,1,80,2,5,3,3,1,1,1,1
33,Yes,Travel_Rarely,1186,Sales,11,4,Other,1,245,2,Male,31,1,5,Developer,1,Married,41541,1163148,0,Y,No,34,1,1,80,4,15,4,4,12,8,3,9
26,Yes,Travel_Frequently,1325,Hardware,31,5,Technical Degree,1,246,1,Female,36,3,5,Research Director,4,Married,3492,83808,5,Y,Yes,19,3,3,80,3,10,6,2,5,5,1,2
20,No,Non-Travel,151,Support,50,3,Medical,1,247,4,Male,93,3,5,Sales Executive,4,Married,19233,230796,1,Y,Yes,36,2,3,80,4,3,1,1,1,1,1,1
51,Yes,Travel_Frequently,542,Research & Development,9,3,Medical,1,248,3,Male,119,3,5,Human Resources,1,Married,15251,152510,6,Y,No,11,3,1,80,2,23,3,3,9,7,3,9
38,No,Travel_Rarely,1075,Hardware,25,1,Marketing,1,249,3,Male,200,1,2,Laboratory Technician,4,Married,4053,44583,8,Y,Yes,40,3,2,80,2,8,3,2,3,2,3,2
27,Yes,Non-Travel,1020,Hardware,35,5,Marketing,1,250,1,Female,136,3,3,Research Scientist,1,Divorced,46319,231595,3,Y,Yes,18,4,1,80,3,16,3,2,8,5,3,7
54,No,Travel_Rarely,799,Human Resources,46,2,Technical Degree,1,251,1,Male,120,1,4,Healthcare Representative,1,Married,11405,262315,0,Y,Yes,11,4,1,80,2,35,1,2,30,14,3,1
29,Yes,Non-Travel,1012,Research & Development,7,5,Medical,1,252,2,Male,93,1,2,Developer,1,Married,48154,1396466,5,Y,Yes,17,1,2,80,1,12,2,3,7,4,7,7
31,Yes,Travel_Frequently,427,Software,48,2,Medical,1,253,4,Female,197,2,3,Developer,1,Married,32357,582426,2,Y,No,4,4,2,80,4,3,5,4,1,1,1,1
21,No,Non-Travel,1202,Human Resources,34,2,Technical Degree,1,254,3,Female,169,4,5,Laboratory Technician,4,Divorced,45300,1041900,6,Y,Yes,22,4,3,80,3,31,5,1,8,8,7,1
24,No,Non-Travel,1464,Hardware,1,5,Life Sciences,1,255,1,Female,175,2,2,Sales Executive,4,Divorced,23067,645876,6,Y,No,12,2,2,80,4,23,5,1,3,3,1,2
48,Yes,Travel_Frequently,1115,Sales,35,3,Technical Degree,1,256,1,Female,63,1,4,Research Scientist,3,Married,27450,823500,7,Y,Yes,32,1,3,80,3,5,6,4,5,5,3,1
41,Yes,Travel_Rarely,1316,Human Resources,15,3,Other,1,257,3,Male,167,3,2,Laboratory Technician,4,Single,33471,903717,0,Y,No,33,4,2,80,2,4,4,1,3,2,3,2
38,No,Travel_Rarely,177,Research & Development,28,1,Life Sciences,1,258,4,Male,64,3,4,Healthcare Representative,2,Married,3433,85825,5,Y,Yes,11,3,4,80,4,20,2,2,19,15,12,18
47,Yes,Non-Travel,555,Human Resources,23,2,Marketing,1,259,3,Male,98,3,5,Manager,2,Divorced,23663,662564,3,Y,Yes,2,4,4,80,4,38,2,3,36,24,25,17
40,No,Non-Travel,231,Hardware,39,4,Medical,1,260,1,Male,84,4,3,Laboratory Technician,2,Single,34288,548608,2,Y,No,16,2,2,80,2,39,4,1,27,13,12,7
55,No,Travel_Frequently,1061,Software,34,5,Human Resources,1,261,4,Male,33,1,2,Manager,2,Divorced,28912,578240,8,Y,No,6,4,4,80,4,14,4,1,1,1,1,1
42,Yes,Travel_Frequently,1045,Research & Development,8,2,Marketing,1,262,1,Male,134,2,4,Research Director,3,Single,25136,402176,1,Y,No,32,1,4,80,4,23,3,4,8,8,1,2
42,No,Non-Travel,1127,Human Resources,12,5,Medical,1,263,1,Male,49,1,1,Sales Executive,3,Single,46745,1308860,8,Y,No,36,3,1,80,2,21,2,3,17,12,17,6
31,No,Travel_Frequently,339,Human Resources,48,1,Medical,1,264,3,Female,130,4,4,Manager,2,Married,18029,252406,2,Y,No,4,2,2,80,3,27,1,4,10,2,8,7
39,No,Travel_Rarely,964,Human Resources,42,3,Other,1,265,4,Female,80,1,3,Research Director,4,Married,32043,769032,3,Y,No,43,1,1,80,1,37,6,2,8,3,7,4
40,No,Travel_Frequently,384,Research & Development,17,2,Life Sciences,1,266,2,Female,191,1,3,Sales Executive,3,Married,40458,647328,2,Y,Yes,6,1,3,80,4,27,3,4,25,5,15,17
43,Yes,Travel_Rarely,182,Sales,23,5,Life Sciences,1,267,4,Female,181,2,3,Laboratory Technician,2,Married,48574,1117202,4,Y,No,9,3,3,80,1,2,3,2,2,1,2,1
46,Yes,Non-Travel,1171,Software,20,2,Life Sciences,1,268,3,Male,82,1,2,Healthcare Representative,1,Single,26717,721359,8,Y,Yes,27,2,1,80,4,1,5,4,1,1,1,1
59,Yes,Non-Travel,1380,Sales,21,5,Marketing,1,269,3,Female,47,2,1,Sales Executive,1,Married,37918,303344,2,Y,No,31,4,3,80,4,8,3,1,4,4,4,1
22,No,Non-Travel,1102,Sales,33,5,Medical,1,270,3,Female,80,3,2,Laboratory Technician,4,Divorced,41804,877884,7,Y,Yes,5,3,2,80,2,25,2,3,19,18,13,15
43,Yes,Travel_Frequently,722,Software,40,4,Human Resources,1,271,2,Male,169,1,2,Sales Executive,4,Single,29207,496519,8,Y,No,12,1,1,80,4,28,4,1,7,5,1,1
58,No,Travel_Rarely,1336,Research & Development,1,3,Technical Degree,1,272,2,Female,117,1,5,Research Director,3,Married,50048,550528,5,Y,No,36,1,3,80,4,8,6,4,4,3,2,2
25,Yes,Travel_Frequently,1345,Human Resources,31,5,Life Sciences,1,273,1,Female,137,3,4,Manager,3,Single,25623,768690,7,Y,No,14,3,1,80,4,14,6,4,11,6,4,9
52,Yes,Travel_Rarely,412,Support,6,5,Medical,1,274,3,Male,83,1,2,Research Scientist,3,Married,33151,198906,8,Y,No,38,1,2,80,2,28,5,1,24,2,3,2
26,No,Travel_Rarely,353,Human Resources,12,5,Life Sciences,1,275,4,Female,163,2,5,Developer,2,Single,16095,434565,0,Y,No,7,4,4,80,3,39,3,2,32,20,3,12
33,No,Travel_Frequently,1184,Support,48,1,Marketing,1,276,4,Male,102,4,1,Manufacturing Director,2,Married,24833,471827,2,Y,Yes,2,2,3,80,3,13,2,3,1,1,1,1
46,Yes,Travel_Rarely,1361,Hardware,50,2,Other,1,277,1,Male,195,3,4,Developer,2,Divorced,23122,23122,6,Y,No,44,3,4,80,4,10,6,1,3,1,1,2
59,No,Travel_Rarely,591,Support,10,2,Medical,1,278,1,Male,166,4,2,Sales Executive,4,Single,41765,1127655,8,Y,No,2,3,2,80,2,18,3,3,16,8,15,16
43,Yes,Travel_Rarely,1239,Hardware,3,5,Technical Degree,1,279,3,Male,70,2,2,Manager,2,Divorced,10174,274698,7,Y,No,8,2,1,80,1,15,4,2,7,7,5,4
34,Yes,Travel_Frequently,419,Support,10,4,Human Resources,1,280,4,Female,67,4,4,Manufacturing Director,2,Married,2975,44625,7,Y,Yes,15,3,1,80,1,17,4,2,5,4,4,1
27,No,Travel_Rarely,915,Research & Development,35,1,Marketing,1,281,4,Female,115,3,4,Research Director,1,Divorced,34597,830328,7,Y,No,48,1,4,80,3,15,2,3,4,2,1,1
35,No,Non-Travel,454,Sales,8,2,Marketing,1,282,4,Male,131,2,4,Research Scientist,4,Divorced,42424,933328,6,Y,No,41,4,3,80,2,24,5,1,17,4,6,3
55,No,Travel_Frequently,800,Software,3,4,Other,1,283,3,Female,73,4,1,Healthcare Representative,4,Married,44462,1022626,1,Y,No,25,4,1,80,4,33,4,2,25,22,13,23
32,No,Travel_Rarely,272,Hardware,25,3,Technical Degree,1,284,2,Female,196,2,5,Healthcare Representative,4,Married,31931,31931,1,Y,No,8,1,4,80,1,16,1,4,15,14,3,2
45,No,Travel_Rarely,565,Hardware,32,1,Technical Degree,1,285,2,Female,135,3,1,Sales Representative,4,Divorced,30298,696854,5,Y,No,3,2,2,80,1,11,2,3,8,1,4,8
60,Yes,Non-Travel,1207,Software,30,4,Other,1,286,2,Male,141,4,5,Sales Representative,4,Single,44134,750278,1,Y,No,22,2,3,80,1,18,2,3,15,11,10,11
